x,y,x1,y1,count
116.225161622761,36.9469066215,116.201454606571,36.8595805404,2
116.225161622761,36.9469066215,116.233234077655,36.8538921818,3
116.225161622761,36.9469066215,116.238550959949,36.8844029222,4
116.225161622761,36.9469066215,116.207302730742,36.8742546712,2
116.221269887112,36.9584616565,116.194743620947,36.815303039,1
116.175595548712,36.8326232606,116.235159059385,36.8144528705,1
116.175595548712,36.8326232606,116.201194604511,36.898977813,5
116.310019621763,36.7374425119,116.224063695529,36.8296956552,4
116.22053918325,36.8082023343,116.233234077655,36.8538921818,53
116.22053918325,36.8082023343,116.235159059385,36.8144528705,1
116.240010060637,36.8060388536,116.161023286624,36.8499153311,3
116.240010060637,36.8060388536,116.187967894785,36.8423657703,8
116.240010060637,36.8060388536,116.201454606571,36.8595805404,17
116.240010060637,36.8060388536,116.201194604511,36.898977813,3
116.240010060637,36.8060388536,116.194743620947,36.815303039,1
116.240010060637,36.8060388536,116.207302730742,36.8742546712,6
116.240010060637,36.8060388536,116.238550959949,36.8844029222,13
116.240010060637,36.8060388536,116.224063695529,36.8296956552,14
116.240010060637,36.8060388536,116.259182407963,36.8305402475,2
116.240010060637,36.8060388536,116.267986116349,36.8464487936,11
116.240010060637,36.8060388536,116.284285636838,36.8253664627,1
116.240010060637,36.8060388536,116.311705663163,36.847506832,4
116.175595548712,36.8326232606,116.161023286624,36.8499153311,8
116.175595548712,36.8326232606,116.187967894785,36.8423657703,6
116.175595548712,36.8326232606,116.201454606571,36.8595805404,10
116.233234077655,36.8538921818,116.22621547235,36.8186155797,37
116.233234077655,36.8538921818,116.311705663163,36.847506832,15
116.233234077655,36.8538921818,116.187693216213,36.8936616981,6
116.233234077655,36.8538921818,116.304317322501,36.8546036759,9
116.233234077655,36.8538921818,116.288351592364,36.8532111457,37
116.208772914105,36.8429042652,116.161023286624,36.8499153311,4
116.208772914105,36.8429042652,116.187967894785,36.8423657703,12
116.208772914105,36.8429042652,116.201454606571,36.8595805404,39
116.208772914105,36.8429042652,116.212990326737,36.8394675655,5
116.208772914105,36.8429042652,116.201194604511,36.898977813,2
116.208772914105,36.8429042652,116.224063695529,36.8296956552,10
116.208772914105,36.8429042652,116.233234077655,36.8538921818,39
116.208772914105,36.8429042652,116.215440987476,36.8148355569,4
116.208772914105,36.8429042652,116.238550959949,36.8844029222,24
116.208772914105,36.8429042652,116.235159059385,36.8144528705,2
116.208772914105,36.8429042652,116.243975387013,36.8169205476,1
116.208772914105,36.8429042652,116.267986116349,36.8464487936,3
116.208772914105,36.8429042652,116.288351592364,36.8532111457,3
116.233234077655,36.8538921818,116.141125372328,36.8666167736,4
116.238550959949,36.8844029222,116.261188373862,36.867979237,21
116.218910430817,36.7527810793,116.128085662702,36.8704501552,2
116.218910430817,36.7527810793,116.161023286624,36.8499153311,7
116.218910430817,36.7527810793,116.201454606571,36.8595805404,24
116.218910430817,36.7527810793,116.187967894785,36.8423657703,4
116.218910430817,36.7527810793,116.201194604511,36.898977813,5
116.218910430817,36.7527810793,116.224063695529,36.8296956552,11
116.218910430817,36.7527810793,116.212990326737,36.8394675655,4
116.218910430817,36.7527810793,116.238550959949,36.8844029222,28
116.218910430817,36.7527810793,116.215440987476,36.8148355569,2
116.218910430817,36.7527810793,116.265756176796,36.8893626194,3
116.218910430817,36.7527810793,116.287853703051,36.8678157224,5
116.233234077655,36.8538921818,116.207302730742,36.8742546712,57
116.233234077655,36.8538921818,116.287853703051,36.8678157224,20
116.224063695529,36.8296956552,116.201194604511,36.898977813,38
116.224063695529,36.8296956552,116.207302730742,36.8742546712,24
116.224063695529,36.8296956552,116.238550959949,36.8844029222,213
116.224063695529,36.8296956552,116.267986116349,36.8464487936,22
116.224063695529,36.8296956552,116.265756176796,36.8893626194,24
116.238550959949,36.8844029222,116.275588645109,36.8783272133,9
116.201194604511,36.898977813,116.238550959949,36.8844029222,51
116.219989978892,36.9298919543,116.207302730742,36.8742546712,1
116.219989978892,36.9298919543,116.233234077655,36.8538921818,2
116.23201652204,36.9429594717,116.187967894785,36.8423657703,2
116.221269887112,36.9584616565,116.233234077655,36.8538921818,2
116.221269887112,36.9584616565,116.238550959949,36.8844029222,2
116.221269887112,36.9584616565,116.201194604511,36.898977813,1
116.221269887112,36.9584616565,116.187967894785,36.8423657703,1
116.221269887112,36.9584616565,116.161023286624,36.8499153311,1
116.225516782349,36.744461947,116.187967894785,36.8423657703,5
116.225516782349,36.744461947,116.201454606571,36.8595805404,13
116.310019621763,36.7374425119,116.201454606571,36.8595805404,5
116.221888921225,36.7994548932,116.238550959949,36.8844029222,6
116.221888921225,36.7994548932,116.207302730742,36.8742546712,1
116.221888921225,36.7994548932,116.201454606571,36.8595805404,4
116.221888921225,36.7994548932,116.201194604511,36.898977813,2
116.22053918325,36.8082023343,116.27671859644,36.8242721187,1
116.22053918325,36.8082023343,116.259182407963,36.8305402475,6
116.224063695529,36.8296956552,116.215440987476,36.8148355569,11
116.22053918325,36.8082023343,116.187967894785,36.8423657703,9
116.22053918325,36.8082023343,116.201194604511,36.898977813,4
116.22053918325,36.8082023343,116.201454606571,36.8595805404,31
116.22053918325,36.8082023343,116.194702202121,36.8217852248,4
116.22053918325,36.8082023343,116.238550959949,36.8844029222,14
116.22053918325,36.8082023343,116.265756176796,36.8893626194,5
116.22053918325,36.8082023343,116.300268280147,36.8706564663,1
116.22053918325,36.8082023343,116.207302730742,36.8742546712,2
116.22053918325,36.8082023343,116.224063695529,36.8296956552,7
116.22053918325,36.8082023343,116.212990326737,36.8394675655,4
116.22053918325,36.8082023343,116.267986116349,36.8464487936,1
116.224063695529,36.8296956552,116.22621547235,36.8186155797,14
116.224063695529,36.8296956552,116.235159059385,36.8144528705,18
116.224063695529,36.8296956552,116.27671859644,36.8242721187,1
116.224063695529,36.8296956552,116.259182407963,36.8305402475,66
116.238550959949,36.8844029222,116.248100578072,36.8400262868,26
116.238550959949,36.8844029222,116.305617500078,36.8592728665,5
116.225516782349,36.744461947,116.161023286624,36.8499153311,3
116.225516782349,36.744461947,116.238550959949,36.8844029222,17
116.225516782349,36.744461947,116.224063695529,36.8296956552,9
116.225516782349,36.744461947,116.233234077655,36.8538921818,31
116.225516782349,36.744461947,116.259182407963,36.8305402475,10
116.225516782349,36.744461947,116.265756176796,36.8893626194,1
116.225516782349,36.744461947,116.292434574934,36.8400176934,1
116.238550959949,36.8844029222,116.141125372328,36.8666167736,4
116.233234077655,36.8538921818,116.275588645109,36.8783272133,15
116.201194604511,36.898977813,116.187967894785,36.8423657703,51
116.201194604511,36.898977813,116.265756176796,36.8893626194,4
116.221269887112,36.9584616565,116.201454606571,36.8595805404,1
116.197167870767,36.9066023386,116.233234077655,36.8538921818,4
116.197167870767,36.9066023386,116.201194604511,36.898977813,2
116.197167870767,36.9066023386,116.187967894785,36.8423657703,5
116.197167870767,36.9066023386,116.267986116349,36.8464487936,1
116.223627479392,36.7805771496,116.233234077655,36.8538921818,26
116.310019621763,36.7374425119,116.233234077655,36.8538921818,5
116.310019621763,36.7374425119,116.201194604511,36.898977813,1
116.221888921225,36.7994548932,116.224063695529,36.8296956552,10
116.221888921225,36.7994548932,116.161023286624,36.8499153311,2
116.221888921225,36.7994548932,116.187967894785,36.8423657703,2
116.221888921225,36.7994548932,116.215440987476,36.8148355569,1
116.233234077655,36.8538921818,116.284553683542,36.8621436769,4
116.238550959949,36.8844029222,116.326797596204,36.8583977081,8
116.238550959949,36.8844029222,116.284553683542,36.8621436769,3
116.238550959949,36.8844029222,116.243975387013,36.8169205476,14
116.22053918325,36.8082023343,116.128085662702,36.8704501552,1
116.22053918325,36.8082023343,116.161023286624,36.8499153311,2
116.22053918325,36.8082023343,116.22621547235,36.8186155797,3
116.238550959949,36.8844029222,116.194743620947,36.815303039,2
116.310019621763,36.7374425119,116.238550959949,36.8844029222,1
116.310019621763,36.7374425119,116.265756176796,36.8893626194,2
116.201194604511,36.898977813,116.233234077655,36.8538921818,59
116.201194604511,36.898977813,116.201454606571,36.8595805404,125
116.201194604511,36.898977813,116.224063695529,36.8296956552,47
116.219989978892,36.9298919543,116.194702202121,36.8217852248,1
116.23201652204,36.9429594717,116.201454606571,36.8595805404,1
116.23201652204,36.9429594717,116.224063695529,36.8296956552,2
116.225516782349,36.744461947,116.267986116349,36.8464487936,2
116.225727699848,36.7666517258,116.27671859644,36.8242721187,1
116.223627479392,36.7805771496,116.224063695529,36.8296956552,10
116.310019621763,36.7374425119,116.212990326737,36.8394675655,1
116.233234077655,36.8538921818,116.299006206674,36.8492857498,5
116.224063695529,36.8296956552,116.212990326737,36.8394675655,32
116.224063695529,36.8296956552,116.187693216213,36.8936616981,2
116.218910430817,36.7527810793,116.233234077655,36.8538921818,41
116.238550959949,36.8844029222,116.267986116349,36.8464487936,63
116.224063695529,36.8296956552,116.261188373862,36.867979237,4
116.229136919674,36.990765096,116.201194604511,36.898977813,3
116.229136919674,36.990765096,116.201454606571,36.8595805404,9
116.229136919674,36.990765096,116.207302730742,36.8742546712,1
116.229136919674,36.990765096,116.224063695529,36.8296956552,3
116.229136919674,36.990765096,116.233234077655,36.8538921818,13
116.229136919674,36.990765096,116.238550959949,36.8844029222,8
116.229136919674,36.990765096,116.22621547235,36.8186155797,1
116.229136919674,36.990765096,116.265756176796,36.8893626194,2
116.238550959949,36.8844029222,116.187693216213,36.8936616981,2
116.240010060637,36.8060388536,116.22621547235,36.8186155797,1
116.240010060637,36.8060388536,116.235159059385,36.8144528705,1
116.240010060637,36.8060388536,116.261188373862,36.867979237,1
116.240010060637,36.8060388536,116.265756176796,36.8893626194,1
116.240010060637,36.8060388536,116.292434574934,36.8400176934,1
116.240010060637,36.8060388536,116.310739880991,36.8634324533,3
116.238550959949,36.8844029222,116.292434574934,36.8400176934,11
116.22621547235,36.8186155797,116.187967894785,36.8423657703,8
116.22621547235,36.8186155797,116.201194604511,36.898977813,5
116.22621547235,36.8186155797,116.194702202121,36.8217852248,1
116.22621547235,36.8186155797,116.224063695529,36.8296956552,12
116.22621547235,36.8186155797,116.238550959949,36.8844029222,25
116.22621547235,36.8186155797,116.233234077655,36.8538921818,36
116.22621547235,36.8186155797,116.305617500078,36.8592728665,1
116.201194604511,36.898977813,116.27628687238,36.9135090616,1
116.225161622761,36.9469066215,116.212990326737,36.8394675655,1
116.225161622761,36.9469066215,116.187967894785,36.8423657703,2
116.220176018472,36.7202411128,116.238550959949,36.8844029222,7
116.224339022418,36.7343961001,116.238550959949,36.8844029222,1
116.225727699848,36.7666517258,116.233234077655,36.8538921818,1
116.223627479392,36.7805771496,116.201454606571,36.8595805404,14
116.223627479392,36.7805771496,116.267986116349,36.8464487936,2
116.22053918325,36.8082023343,116.158872046269,36.8695575292,1
116.218910430817,36.7527810793,116.207302730742,36.8742546712,6
116.218910430817,36.7527810793,116.259182407963,36.8305402475,3
116.233234077655,36.8538921818,116.248100578072,36.8400262868,53
116.240010060637,36.8060388536,116.305617500078,36.8592728665,1
116.238550959949,36.8844029222,116.284285636838,36.8253664627,27
116.233234077655,36.8538921818,116.27671859644,36.8242721187,4
116.233234077655,36.8538921818,116.153059438381,36.88100399,2
116.218910430817,36.7527810793,116.22621547235,36.8186155797,1
116.218910430817,36.7527810793,116.261188373862,36.867979237,1
116.218910430817,36.7527810793,116.310739880991,36.8634324533,1
116.238550959949,36.8844029222,116.235159059385,36.8144528705,33
116.224063695529,36.8296956552,116.284553683542,36.8621436769,2
116.224063695529,36.8296956552,116.310739880991,36.8634324533,3
116.22621547235,36.8186155797,116.212990326737,36.8394675655,2
116.201194604511,36.898977813,116.161023286624,36.8499153311,10
116.228826785488,36.9379717501,116.187967894785,36.8423657703,1
116.220176018472,36.7202411128,116.233234077655,36.8538921818,21
116.220176018472,36.7202411128,116.267986116349,36.8464487936,2
116.224339022418,36.7343961001,116.161023286624,36.8499153311,1
116.224339022418,36.7343961001,116.201454606571,36.8595805404,1
116.287265376358,36.802209677,116.233234077655,36.8538921818,28
116.233234077655,36.8538921818,116.163401402269,36.8916635286,4
116.238550959949,36.8844029222,116.128085662702,36.8704501552,1
116.238550959949,36.8844029222,116.277125186765,36.8700434053,1
116.233234077655,36.8538921818,116.277125186765,36.8700434053,2
116.224063695529,36.8296956552,116.163401402269,36.8916635286,1
116.224063695529,36.8296956552,116.326797596204,36.8583977081,4
116.201194604511,36.898977813,116.259182407963,36.8305402475,11
116.219989978892,36.9298919543,116.187967894785,36.8423657703,2
116.219989978892,36.9298919543,116.265756176796,36.8893626194,2
116.228826785488,36.9379717501,116.201454606571,36.8595805404,1
116.228826785488,36.9379717501,116.233234077655,36.8538921818,2
116.287265376358,36.802209677,116.267986116349,36.8464487936,1
116.225727699848,36.7666517258,116.311705663163,36.847506832,1
116.223627479392,36.7805771496,116.201194604511,36.898977813,4
116.287265376358,36.802209677,116.187967894785,36.8423657703,7
116.287265376358,36.802209677,116.212990326737,36.8394675655,1
116.287265376358,36.802209677,116.22621547235,36.8186155797,1
116.237826587145,36.8025004858,116.161023286624,36.8499153311,30
116.237826587145,36.8025004858,116.187967894785,36.8423657703,44
116.237826587145,36.8025004858,116.201454606571,36.8595805404,74
116.237826587145,36.8025004858,116.233234077655,36.8538921818,239
116.237826587145,36.8025004858,116.238550959949,36.8844029222,130
116.237826587145,36.8025004858,116.224063695529,36.8296956552,96
116.220176018472,36.7202411128,116.161023286624,36.8499153311,4
